product,reviewer,influence,comment,text
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",ketchupbottle,216,66,"Three months into using these bands, they just get worse. They roll and ride up. I try to double band them and they stick together, making it difficult to keep up with my workout. Once they roll up, I have to pause my workout because it takes so much time to get them flat again. Not to mention, getting them into that little bag is quiet the feat. There isn't an easy way to slide them in since the suction together upon touching."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Rachael,253,49,"These were great at first, but they have started to warp after a few weeks of use. Especially the black one, which is getting narrow/thin spots and looks like it might not last much longer. The logo is peeling off of them also, and little tiny bits of white paint are getting everywhere when I use them. I'm not using them in any extreme way, either, just normal use on an almost daily basis."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Mom of 3,228,82,"They work. But I only use them an hour a day and after less than a month they are stretched enough that only the black one offers any useful amount of resistance and they roll up and pinch even if you wear gym pants while using them. They are a pain to unstick and unroll between types of exercise. I think if they were thicker length wise, as in wider, they would roll less. Not sure of a solution for they losing resistance so quickly."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Queenofthehouse,9045,253,"I lost a significant amount of weight in a very short time due to an illness and while my actual measurements were small, I had a lot of loose skin. The loose skin wasn’t noticeable in clothes, in fact, I looked tiiiny, but when the clothes came off, things looked a little different.😬🤷🏽‍♀️ Before the pandemic I got my exercise primarily from partner dancing so without that option available to me, I decided to try and tighten my loose skin with some resistance training. I started this journey mid March and bought these bands in May when I felt my routine needed more resistance to build muscle faster. I also bought a faux thigh master contraption and decided I was going to do a 45 minute workout 3 days a week with those devices , do 50 push-ups 5 days a week and use my bands while watching TV a minimum of one Living Single episode’s worth per day.🤓 As for the type of exercises I did with my bands, I just looked up band exercise gifs on the Google and went to town! I did not change my diet, in fact, I ain’t never seen a carb that I didn’t stuff directly into my face hole these comfort eating days.🤷🏽‍♀️  It feels marginally strange to post pics of me in my undies but I think it’s important to show that weight and fitness are not always mutually exclusive and you just can’t tell the difference when I’m fully clothed because I look exactly the same. I try to weigh myself every 4 months and I recently weighed myself thinking I would be at the same weight I’ve been for forever because my clothes fit better, but I went from 104 to 110! That doesn’t seem like a lot, but I am an itty bitty baby carrot of person with a small frame and when I put on any weight it’s generally pretty noticeable, so the weight gain was quite surprising to me. The cool thing is I look and feel more fit, my measurements stayed pretty much the same, except I went from a 30B to a 30C ( thanks carbs!), and got tighter and more muscley all over. I have these bands to thank because they are so easy to just whip out and do some sort of exercise while I’m doing mundane things like watching TV, folding laundry or darning some socks that it makes working out kind of a no brainer! I was able to tone my thighs which is HUGE because those were the parts with the most loose skin, my lower tummy and my arms in record time I think. The only issue I had was that my blue band broke a couple of weeks ago cuz I guess I Hulked out of it? So I took a star off for that. Thus far the rest have stood the test of time,I’m excited to see what further months will bring and I’m super happy I purchased these! 🥳🥳"
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Emily Porter,119,17,These have a toxic smell to them. They have been outside since they arrived. I do not know yet if I will be able to use them...
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",scott,165,30,"When I was in the hospital, my doctor recommended that I begin working out. I had seen these bands before but wasn't sure if they really worked. I needed something low impact and could easily use. So I ordered them. It has been a few weeks and I have been pleasantly surprised. I can feel the difference. My arms and shoulders are getting stronger. I'm beginning to show some improvement that my wife is noticing. So much so that she is using them while I'm at work. This is a good product. Cheaper than weights and I believe more versatile. I can simulate exercises that I used to do while in the Corps. I wanted something low impact because of surgeries that I've had and these work great. Started with the lowest possible just to get used to them. Now working with the next higher resistance. After this quick workout, I feel like I've done something good for my health. Highly recommend"
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Connor,174,142,"OKAY. This is the BEST product I’ve bought on amazon in a while. I’ve used these and incorporated them into my workout, for my glutes, thighs and abs, and I swear to god I have lost 5.5 lbs in 3 weeks, and gained muscle in all the right places. Just increase your resistance each week, and be consistent. I can’t believe I went this long without these. If you’re wondering if they work, I promise you they do. Buy these and change your life. I use the workout for women app and use these in every workout. Life changing."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Elizabeth Nelson,87,16,"The price is great on these bands, but they are suuuuuuuuuper slippery. They don't stay in place which is frustrating. But at least they don't roll up and pull your leg hair!"
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",lialexgma,138,84,These rolled up into narrow band uncomfortable for me. I am a large woman so it may work better for the petite crowd.
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Lina,115,40,"Overall this set is lightweight and great for travel. Unfortunately, my yellow band was sent to me with a slight tear so I'm afraid to use it and have it snap and hurt me. I'll try to contact the seller and see if they're willing to replace one band.  UPDATE: I contacted the company in regards to my torn band and they got back to me in less than 12hrs. I only asked for the yellow band to be replaced but received the entire new set which was a pleasant surprise. Great customer service."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",carrie slappy,157,39,"I started not to buy due to reviews. These are perfect and durable. These bands have the amount of light, heavy, medium etc. If you broke your band it's because you didn't follow weight instructions on band. Don't expect a light band to do what a heavy band needs to do. DO NOT LISTEN TO REVIEWS."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",lmcpoodles,296,224,"My sister is going to have hip surgery in November so I sent this set, knowing the kinds of phys.therapy she will be having. My sister HATES getting presents, so not only do I usually not get thanked, I usually get a read berating. SO, much to my surprise she actually called me gushing about this present. How insurance provides one long strip type band and these looked much easier to use and the came in a nice little bag they all fit into. She was quite delited but she wasn't done. She asked me if I had ever gotten or seen Amazon's gift wrapping and of course I said no. Well!!! she was completely touched and impressed on how pretty the gift wrap was, almost as much as with the gift. I never opt for gift wrap, because adding 6+ dollars to the price always seems wasteful but clearly it is something I will consider in the future for some circumstances. Of course, then she finished with, but remember, I don't like gifts, I don't want gifts, don't send anything else..... :-( that's my sister, heaven help us."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",DR,538,103,"Great for price. This is no frills light weight loops of rubber resistance band.. An excellent starter kit for small muscle groups and stabilizers shoulder, arm, hand and legs. 2 and 3x cost will be stiffer and more durable. These would be destroyed in a commercial gym setting in a few months. They will give you a few years of use if you don't destroy the rubber integrity - Sun, heat, chemicals, tie in knots or mechanical damage .. You could easily double that by storing in the ( high quality ) individual sleeves between uses. You'll be sorry if you throw the sleeves out. At the price, you can have a couple sets. I have 2 at work desk and use a couple times a day ~1 minute - decompress brain 2 motions Heavy 10 times.. Rubber is soft and doesn't grab hair.. Resistance range is good .. you could exercise a finger or big toe on the low side, carpel tunnel, rotator cuff and make leg stability exercises a MANY times more difficult. 5 stars for money and uses."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Northwest PDX,30,48,"The product is great because it comes in a bag which makes it easy to take places. I had it at my office previously (we were a little nutty there when we were still in the office pre-Covid) and we would take out the bands and use them regularly after we had been sitting too long. Two other co-workers liked them enough that they bought them too. Upon having to leave the office in March of 2020, the bag came home and my athlete daughter discovered them and used them all the time too when the gyms closed. Weirdly, the bag vanished with her when she went off to college in 2021. (She still says it wasn’t her.) I didn’t even shop around. I looked up my previous order and reordered the same one again.  The 5 bands allow you options for resistance, depending on the level you need. All held up really well with the first set. Bag is basic and does the job. One could easily be put in a car for travel."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Katie B.,1023,61,"I have been slowly working my way into strength training, where before, I was solely a cardio and yoga girl. I watch several you tubers who use resistance bands to either A) warm up or B) increase intensity on various exercises. I chose these bands because of the resistance variation, as well as the outstanding reviews. The price was a wonderful bonus as well, coming in at between 5-10 dollars cheaper than most resistance bands, that typically only include a couple of resistances (however, I could see the use for these other options if you were familiar with resistance bands or knew the resistance intensity you were looking for). The Fit Simplify bands are incredibly lightweight and I still carry them around in the small drawstring bag that was provided (I have owned these bands for a little over a month now). I most often use the top two intensity bands for warming up on leg day. I will use the others for several arms exercises and to increase several specific exercises (mainly to target balancing muscles)."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Wilderness Techno Geek,1300,433,"So far so good. Bought these for the family to get better strength of targeted muscle groups (rotator cuff, et al). So far they’ve worked well.  I read a lot of reviews that complained about everything from breaks to having the bands roll while using. Yes, they will eventually break. Take care of them and use them often. And yes, they will roll if you apply too much lateral pressure.  I’ve owned other bands before (physical therapy issued). These are a lot smaller, so they certainly don’t do what the “real” ones do. However, for what I bought them for, they’re fine. If they break, I may buy them again."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Michael J.,243,139,"I bought this version of the exercise bands because it was a little less expensive. This is the best exercise investment I have made! These bands are easy to use. The pamphlet shows some of the exercises that can be performed and I have been creative with a number of others. The strength of the bands varies from extra-light to extra-heavy and can be used individually or by putting two or more together to achieve just the right amount of tension. I use the pyramid method for strength training. That starts me with 8 reps the point where I can't complete more. I then had a band and go to 6 reps, and finally switch the second band to a heavier tension to complete for reps. As a result, I can perform almost all the exercises that I do at the YMCA. It's great, because I can find attention that is right for each of these exercises.  These bands seem quite durable and I see no reason why they won't last a long time. I bought a one set for the house and a second step for my truck so that when I'm out somewhere I can take a few minutes and exercise.  I probably won't win any muscleman contest but these are great at helping me keep my muscles in shape as I age."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",K. David,71,27,"I’ve had these for a year, using them 2 to 5 times per week. While overtime they do stretch a bit, none have snapped and still work very well. Very good quality for the price. I would highly recommend. For what it’s worth, I typically used the red and black, sometimes double looping for leg and glute work. The yellow was also useful for certain upper body exercises."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",It's Me VC,257,91,"I saw some mixed reviews on these but decided to try them out anyways. I have only been working out in my home gym for about a month now, so I am no ""body builder"" but I think these exercise bands are a nice addition to use for my workouts. I don't think I will ever use the green band (comparable to 2-4 pounds) just because I am lifting heavier than that, but I can see how it may come in handy to use if someone might be doing physical therapy or maybe just starting out with weights/bands. I was a little skeptical on how much they may improve some of my exercises, but I was impressed how it added a little something extra for some okay exercises worth doing with the bands. I love the little bag to keep them in and it'll come in handy when my family goes on vacation so I can keep up with my routine and not have to use a public gym. I would definitely recommend and will repurchase again when these get old."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Amazon Customer,48,24,"Love these! Same ones my gym has. Bought them for at home workouts and they are great for lower body exercises (legs and boootay!). They came with a little pamphlet showing some ways to use them too. Which of course I threw away and regret lol. Still trying to figure out upper body exercises with them. I mostly use the medium (yellow) and heavy (red).  Great for wide squats, hip thrusts, fire-hydrants, kickbacks, crab-walks, and plenty of other stuff I don't know the name for :)  I have never had a problem with them rolling. Movements should be moderate paced and controlled, so I never have issues. I imagine if you're going too fast or are realllly sweaty you might run into issues."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",KC_Shopper,282,53,"... than it is of the product.  The product is fine ... it does what I expected it to, and fit my needs perfectly. The 3 star note for Durability is because, after a little over 3 years, one of the bands began to split. I rechecked my original order and found that there was a lifetime warranty, so I decided to see if they meant it.  They do!  My note to them was answered promptly and courteously by Emma, who promised the shipment of a replacement the next business day. They performed as promised and the package arrived today.  These folks are good folks who stand behind their products and provide outstanding customer support."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Charles A. Prince Jr,142,35,"I am writing this on behalf of my mom,who at 93 had a very small stroke, it was blessing that her PT therapist recommended highly the Fit Resistance bands, it's so good to see her being more mobile with the help of the bands,over the course of two weeks, she has gone from light to medium and she loves it, it's her way to get into shape when the news just gets to much to digest. I am so grateful for the Fit Simply for making a product that helps and aids and gives people the help to reach their potential best.Ten Stars in my book!!!"
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",D. Heidt,61,34,"My doctor suggested I get some resistance bands to aid in restoring strength after some medical procedures. I've been using them for eight days now, but after just a few days I could feel the difference--in both upper and lower body. In addition to doing the exercises in the instruction pamphlet that accompanied the loops, I viewed some YouTube videos to get a better idea on how the system works. I'm not sure about durability, but I started with the easiest level and expect the five levels to see me through a long time. I'm surprised how much I enjoy the exercises."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",AmazonAmateur,54,55,"I love these! I wasn't expecting them to be so durable, but the extra heavy one is legitimately solid and I'm not afraid to do deep lunges or squats with these. I have a couple sitting next to my bed so I can get a couple extra reps in before I sleep, and they're so portable I bring them to the gym to have a variety of resistance exercises with me. I LOVE the guide and discovered that there was more than lower-body strength these puppies are good for! For the price of just 10 bucks or so, my whole family is now wanting a set!"
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Angel,10,17,"To be honest I thought these would be cheaply made. However, I was wrong lol. For those who do BOD you know the loops that you order from them? They’re tough. But these bands have way MORE resistance. I normally use the Blue and Green loop doubled from BOD but the Medium Resistance band from this company is at that INTENSITY. I can’t imagine the horse glutes I’ll have by the time get to Heavy band ( mind you this set came with an EXTRA heavy band) …. The only question is now, the durability. I’ll update if they snap early. But much better price and quality then having to buy from BOD."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Vuong Ly,707,183,"I definitely recommend getting these if you're new to resistance bands training. These are super worth the value for what you're getting. It comes with 5 bands in 5 different resistance levels and a carrying bag. The bands itself is pretty durable if you're not aggressive with it and hasn't shown any signs of wears even after 3 months of using it now. However, they do roll up like others have mentioned. I believe this isn't due to the band itself, but perhaps the band is not heavy enough for you. Slicker clothing and the width of your thighs are contributing factors as well. If that's the case, you should probably try to find latex bands, but these bands, for what they cost, are amazing in value!  Value 5/5 *****. Durability 4/5 ****. My recommendation 5/5 ***** (especially if you're new to band training)"
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",M. Thompson,39,37,"These are perfect so far (although I haven’t yet used the really heavy ones yet). I use the 1st 2 lighter ones for shoulder conditioning and to add a little something extra when doing glute moves. There’s a great variety in resistance depending on the band used, so once I get stronger I can progress to the heavier bands. The only downside is they do roll a bit depending on positioning, but it’s not so bad that the band are destroyed and they haven’t caused me discomfort or messed with my routine at all. The only bands I’ve had that DIDN’T roll at all, were the thick bands by 4KOR (not sure what the material is on those, but it’s like a thicker fabric vs rubber type). Those are great too, but the range of motion is decreased quite a bit from my experience. These are an excellent supplement to do the movements that require extra stretch!"
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Bullwinkle495,566,131,"I bought these to bring some variety into my home gym. They are graded in different strengths, and the ""weight"" of each band is listed in the instructions. They are sturdy and fun to work with. Hook it up to the top corner of your door, shut the door, and do lat pulldowns! Wrap it around your knees and do adductors! Step on one end, and lift the other as a curl! There are lots of things to do here. The entire point is to have a device to give you resistance for certain movements that are impossible or difficult with traditional weights. These do the trick. Some people complain of ""rolling up""--but I don't know what exercises they're doing, because I haven't had a problem. Note: the ""instruction book"" is a PDF online, and it's quite beefy."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Ray,18,6,"I take a stretch class that uses and provides these resistance bands, but I wanted to have my own. The yellow one demonstrated is medium... two others (red & black) are harder, and two are easier (green and blue). I mostly use the black (pretty tough for this guy, and others in the class use mostly the lighter ones) and when I get fatigued I switch to the red so I don't compromise form. The non-stretch strap with letters on it at the top of the photo is a different product/vendor my class also uses that I ordered on Amazon. It has loops you can put your feet through while lying on a mat and perform different controlled stretches safely. Both products permit controlled exercise, but the resistance bands are more versatile and get used in more ways providing a strong workout without weights or machines. Great reliable products well priced! Love that I didn't have to go to a store to get them. Delivery was fast... class is once a week on Saturdays. I ordered after the first class and had them before the next one. Can't say anything but good things about these products! Comes with a carry/storage bag. Great for my class, and I can use them at home too."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Sarah L. Nichols,7,41,I had purchased these bands during 2020 when I found out that I had torn my labrum. I started strengthening my rotator cuff and shoulder using these bands and the exercises prescribed by the Physical Therapist. It's now 2021 and I'm 4 months post surgery and still using these bands regularly. They have held their strength well and I have used every band resistance level in there at different points of therapy and recovery. Great bands to purchase at a great price. And I just purchased a set for my coworker.
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Miranda L.,44,32,"I love this product and love the handy carry/storage bag. The usage guide is helpful but I love that there are also free videos and free downloadable ebooks. That’s quite a value for only $10.95! I have physical limitations and am in physical therapy but I wanted to get something to exercise with at home too. These will be great because of the different resistance levels which will allow me to work up to the next level. I will do whatever exercises I can to improve strength and try to save and regain muscle mass. I know that if you don’t use it, you lose it and I’m trying not to lose it. These will allow me to use either sitting on a chair or lying on my bed. I highly recommend this seller and will buy from them again. My product was packed nicely and arrived in the designated 2 day Prime time."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Brenda,59,29,"This product is exactly what it says it is. 5 bands of differing strengths. It comes with a small pamphlet to let you know some simple excercises that anyone can do. The nice thing about the bands is that they are in varying strengths, therefore, this set is adequate for my husband(who would use one of the much stronger bands) and myself. The lightest strength band seems really easy until you do multiple reps the way indicated. According to the pamphlet you are to hold each excercise for 3 seconds. I feel these are a definite benefit for anyone looking to do low impact strength training excercises. There are also Youtube videos of many different excercises that can be done with these bands. You can't go wrong for under $10."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Alex Y. Yoon,2773,1130,"I got this for my Total Gym. instead of adding the actual weights to make the exercise harder, I decided to buy these resistance bands and use them as extra weight when I work on total gym. I had for few weeks and it works like a charm. it gives you plenty of resistance when I work out and way easier to change and less dangerous. I am sure that there are other types of exercise for using these, but for me, it works out absolutely perfect for my total gym resistance bands. thanks. this was a great buy."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Dell Bean,22,18,"Didn't include a rating for durability since this product hasn't been used long enough to evaluate that. These bands are very portable, as for travel use, and very compact and relatively lightweight. Suggested uses are included in the literature, but these can be used in the same way as tubular bands can. They can be used separately or combined to increase resistance at many levels. It is my suggestion to cover the band with some form of cloth or other when they are exposed to rough surfaces such as underfoot against concrete -- just a preventive measure, like wearing lifting gloves with weights."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Enos One,38,23,"So let's be clear, these resistance bands aren't going to make you lose that Quarantine 15 all on their own. It's going to require the discipline to make time to exercise. Whether you're staying at home or travel, these resistance bands are perfect as they fold down nicely and come in a very easy to carry pouch. Even when the gym opens back up, you might not be willing to start pawing all those public surfaces, and carrying these resistance bands can help minimize the number of questionable surfaces you'll be coming in contact with. Overall very happy with the purchase and look forward to seeing just how durable these actually are (for now they seem sturdy enough)."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Marguerite A. Pallen,122,152,"I just love these bands. They are narrow enough for me and don't roll up when you put them on your legs. I'm short and a wide band just doesn't work for me. Because there are so many different strengths, you can slowly build up your strength. I have a bad knee. I'm using the bands to get my legs in better shape so my knee stops acting up. I so very happy that I bought these and they have their own little bag."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Susan B.,88,50,"I used my bands when I worked out with my trainer on Zoom today. Each band came individually wrapped. The bands were beautifully packaged. We used every band from the lightest weight (light green) to the black one. My trainer worked my arms, deltoids, triceps, and we also used the bands for ankles, too!  I am so pleased that the tension level is clearly marked on each band.  I plan to take these with me when we travel in their own little bag. I think these bands are a great value and I plan to use them in regular workouts."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",lord of the ducks,10,37,"Most of these bands are useless (to me) because they offer so little resistance. I only use the black band, which is the highest resistance band. That being said, I think this is a really great set for beginners or for people just trying to increase their range of motion. Even when I'm scared that they're going to stretch or snap, they go right back to their original size. I think they will wear with time, but that's a given with any resistance band."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",SBusbee,1,21,These bands are great for home use. They are durable and work like the ones you would get at a professional physical therapy center. The different levels of resistance are clearly marked on each band. There is a use and maintenance guide that is included with specific exercises. There is a nice bag included which makes it easy to keep up with. I highly recommend these resistance bands.
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Sharon K.,83,77,"The rubber bands that clip together with carabiners get pretty bulky when you use more than one. They also rub your forearms when used in a door to simulate a bench press. These will still pull the hair on your forearm, but are much more manageable. I like the separate bands for different resistance much better. This one is a good ""rubber"" and has a continuous feel to it without jumps or bottoming out of the force."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",pep,91,93,"My PT's LOVE bands for everything. These bands are on the thin side so for people who are VERY strong? They might break in a few months. I'm doing not only P/T exercises with these but am finding other exercises that are very helpful. The website is good and you can just watch what other people do in the gym and add the bands for resistance.  I like that they come in a pouch that I can easily put anywhere. The website, instructions are really good.  I'm enjoying them a lot."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",L & R,112,52,I need exercise bands and resistance loops to help me get gentle exercise. These work great for my leg exercises (haven't tried them for arm exercises but they should work well too). I have had my set for over a year with no issues with durability. The only issue I notice is that the lighter weight bands tend to get a little rolled on themselves if you are not careful. They can be unrolled but it's a bit of a pain. I still liked them enough to order a second set for traveling because I use them so frequently.
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Sunshine,29,36,"I work out to beachbody and purchased the bands from them that come with 80 Day Obsession a couple of years ago. I've used them A LOT, so they're a bit stretched out. Didn't want to purchase them again because of the price, so I tried these to see if they were comparable and I'm so glad I did! The quality and accuracy of the band tension is spot on. I'll definitely buy these again when needed and would highly recommend."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Cynthia A. DeCrow,173,152,"This is the second set I have purchased. The first is still in use. Our workouts have been virtual for the past year, and our trainers use the every session often in combination with mobility and weighted exercise. I did not rate durability as we have only had them a few months. The second set was purchased for my husband who likes to do our workouts while camping. We are quite satisfied with these."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",scottsdad,15,17,"I had been going to PT for sciatica issues, and my program included a few exercises using the wrap that they tied with a knot at the PT place. I could replicate most of the exercises I did on site at home EXCEPT for the ones with the bands....until I bought these. I forget how many it comes with - I just use the one (medium, yellow) that seems to be the same ""tightness"" as the one I used at PT. I've been using it since Christmas, every day, same band, on both legs at once....side to side walk, monster walk. So has held up almost 2 months so far."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Paris,396,46,"I just received these so my review can only be brief. They appear a better quality than bands I’ve had over the years. They’re thicker , yet still feel comfortable when using. They have the resistance needed. Some I’ve had in the past didn’t seem to give as much resistance.  I like the bag it comes with, for traveling and also for storage. My work out room has a lot of sunlight come in so it’s good for storage so they don’t wear out from the sun.  These bands are great for a lot of gluten and lower body exercises that are simple but very effective. They’re always in my work out routine, even when lifting weights."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Lucas and Shana Yourey,69,24,Have been using these bands for my recent purchase of Beach body on demand. They have worked fantastic! I enjoy the different amounts of resistant in each band which allows me to use lighter resistance for harder exercises and heavier resistance to push myself.  Simple and easy to store in small black bag they provide.  Durable: have used many times and no signs of wear and tear.  Fun way to stay active and engage core during CoVid when gyms are not accessible and it is hard to find dumbbells.
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",the all powerful qaz,499,90,i don't expect item to last for years so then when i expect it will break in a few months doesn't bother me. it looks exactly like resistance bands used by therapist when i was recovering from fall. (likely it is exactly same material since my therapist had a roll of it (hundreds of feet?)  color coded resistance values are easy to identify with descriptive resistance printed for the color blind consumers and a simple 1-5 star quantity to identify resistance for those illiterate users that is also color blind. .
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Julia,10,37,"I am glad I bought these bands. I have used them many times so far for hip strengthening. They were a decent price as well. Only negative is that I feel as if they could be more resistant/strong. I have fairly strong hips but am using the red band (2nd strongest). I sometimes feel as if I could even snap that. As I improve strengthening, I wonder if I will find that they are all too easy. However, I am sure I could go through the instructions/Ebook and find some upper body activities in which the lower resistance bands will be well suited. Good product overall."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Bytemaster,42,47,Bands seem to be of good quality and should last a while. I bought these bands for some physical therapy exercises that I need to do for a hip problem. They are better than what they have at the PT facility. It is my first set of bands so I have nothing to compare them to. They are doing th job I bought them for.
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",KHill5771,61,411,These bands work just fine. I purchased to assist with rehabbing an injury. And while they work just fine I did notice they aren’t quite the quality as the ones I’ve used in physical therapy. That’s not necessarily a bad thing I just don’t think they’ll last as long as the others. But for cost value and what I am using them for I’d give the product a 5/5.
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",C Long,231,66,These are great for resistance band workouts. Small bands of course so leg and hip workouts are what I use them for and they work great. I don’t really use the light or xtra light bands but they are probably great if you’re just starting out. Material feels like a rubber band sort of and works as you would expect them to! they come with a little bag to keep them in when not using.
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Sandra F,8,35,"These resistance bands are perfect for physical therapy exercises and any kind of strength training workouts you might want to do. Having the group of graduated bands enables you to progress to harder workouts without having to buy a lot of other exercise equipment, and having them in the included bag makes them easy to store and transport. I highly recommend these bands!"
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",OZ,613,224,"The pack come individually wrapped. I only use the heaviest, wish I could order 5 of same tension. I’m doing sidesteps (thigh, below knee and ankle) with the heaviest band on land and in the pool. Slips around some when I overextend, but not a product defect. Recommended."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",EJ,14,56,I did a review on these a week or so a good because I was no happy with having the bands for less than 2 weeks and 1 snapped. I did not think I would be able to return it because it was used. I have to say this company read my review and within a few days I had a delivery at my door with a brand new set with no questions asked. I am happy very pleased with this prompt response from Fit Simply. They really want their customers happy. They aim to please. Thank you. Now I can continue with my 80 Day Obsession work out!
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Roxanne Banta,172,92,"I love these more than my kettle bells and dumbells for home workouts lately. They include a little pamphlet with some exercise recommendations, but search online for exercise ideas if you need them. I love the different tensions so I can build up my strength, the lightness and easy of transport for future travel (hopefully one day). I am currently pregnant and enjoy a challenging strength routine, within reason, and find these feel like the right amount of challenge."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Agata Wilusz,11,30,"Got these a few weeks back and have been able to use them a bit for various workouts. Really like having them - so far they have held up pretty well. They come with a nice little pouch for storage, which makes it really easy for me to keep them in my gym bag and just pull out the resistance I need. Worth it."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Tracy Woods,26,57,"I wanted something I could do watching TV or if I was trapped inside and couldn't get out to walk. These are so light weight and with 5 different tension options, there is plenty of versatility for different body parts and fitness levels. They store is a small bag, great for anyone in a tiny house. I am not in one, but if I ever went to one, these are something I could take with me."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",MF,21,42,"These are exactly what I needed. They are high quality and I appreciate that each band is labeled so you know what level of resistance you are using. I have MS and needed these to help with some physical therapy and they are perfect! Also, I appreciate the little pouch they fit in and the pamphlet showing you different exercises you can do."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",AJIII,13,12,"How refreshing to find a Company which actually stands behind its product. My wife ordered these exercise bands and began to use them about three months ago. She is small and not a very ""aggressive"" exerciser. So, we were very disappointed when each of the two bands she was using broke. She contacted the Company and within hours they replied expressing their regret and their commitment to their products & customer satisfaction. They sent her a replacement set immediately. We are grateful to them and cannot recommend them strongly enough. Hopefully she will find the replacement bands to be more durable but, if not, we have confidence that the Company will continue to stand behind them. And, that's pretty special.........."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Edyta K,263,97,"These add variation to your daily routine. The black one is strong enough to do lateral squats and actually feel it the next day when you are off your heavy lift day. The blue one and the yellow one can help you put some resistance on your kick backs or hip thrusts. I don't really use them for any arm exercises but I definately do use them for a lighter leg day to break my routine an add some crazy exercises in there. Oh the black band does not roll up while squatting, even when one does a lateral walk which is a plus."
"Fit Simplify 阻力环锻炼带,带说明书和便携包,5 件套",Amazon Customer,4,33,I find I am enjoying strength training more using bands versus weights. It feels like I am getting a better overall workout and that I am engaging the core more frequently.
