product,text
"精华 | Lash Princess 假睫毛效果睫毛膏 | 不含麸质,无刺激性","After using Lights, Camera, Lashes by Tarte for the past year, I got tired of breaking the bank over mascara. My sister suggested Essence Lash Princess False Lash Effect and I IMMEDIATELY fell in love. It provides dramatic length and great volume. I can honestly say I can’t stop looking at my eyelashes in the mirror every single day because of how awesome they look. Also, it is very long wearing. I go from an 8 hour work day right to the gym and sweat like crazy...and this stuff doesn’t budge! I love it!!"
"Maybelline New York Sky High 可洗睫毛膏,丰盈睫毛膏,可搭建,加长睫毛膏,定型,卷曲,多重,非常黑色,0.24 液体盎司",This product does not give you sky high lashes—but that is okay. Yoj wouldn’t be able to walk through doors if it did. What it dies give you is a fabulous long lash on top and bottom. I don’t think I’ll ever buy another mascara. This one stays out until you remove it. Other lash-lengthening mascaras have worked but also left remnants of the fibers all over my face all day. This one is clean! No flaking. No shedding. Perfect!!! Six out of five stars. ⭐️⭐️⭐️⭐️⭐️
"Maybelline New York Sky High 可洗睫毛膏,丰盈睫毛膏,可搭建,加长睫毛膏,定型,卷曲,多重,非常黑色,0.24 液体盎司","I’m very picky about mascara. I rarely try anything new but I saw one of my favorite YouTubers use this and knew I needed to try it! It’s amazing! It doesn’t get clumpy, the applicator is easy to use and on the thinner side which I prefer, and makes my eyelashes look very long without having to use a eyelash curler. It’s a little hard to remove but so worth it!"
"Maybelline New York Sky High 可洗睫毛膏,丰盈睫毛膏,可搭建,加长睫毛膏,定型,卷曲,多重,非常黑色,0.24 液体盎司",Holy cow! I was expecting a good mascara but I was not expecting to be completely blown away by how amazing this mascara is! It made my thin sad eyelashes so gorgeous! It curled them and made them look like extensions. I love that the applicator is plastic and very bendable. It makes it easy to apply on all of the lashes. I will be buying ONLY this mascara for as long as they make it. I was definitely not disappointed.
"Maybelline New York Sky High 可洗睫毛膏,丰盈睫毛膏,可搭建,加长睫毛膏,定型,卷曲,多重,非常黑色,0.24 液体盎司","Folks, this IS the needle in the haystack! Finally a mascara that doesn’t come off until I take it off! If you’re old enough to remember Cover Girl Marathon mascara (looks just put on until you take it off 🎶), then you’ll understand. I have tried literally hundreds of different mascaras over the past 15 years trying to find one that doesn’t flake, smudge or smear and this one allowed me to throw away all of the others I’ve collected. FIVE STARS and I can even buy it at Wal-Mart 😍😍😍"
"NYX 专业化妆自动眼线笔,黑色",Best eyeliner ever. I don’t know why or how but this shade “bronze” is literally the only eyeliner I can wear all around my eye and feel like it’s flattering. I’ve been using it for about 3 years now. I definitely recommend this liner in Bronze.
"NYX 专业化妆自动眼线笔,黑色","As I've gotten older (I'm 35 now), I've noticed that the skin on my eyelids is a bit looser than it used to be and the eye pencils I used to use pull more and don't go on as smoothly as they used to. The NYX mechanical eye pencils (but not their regular eye pencils) goes on as smooth as silk! I like that it goes on thick/wide, but if you want something precise, this isn't it. It doesn't smudge easily and truly stays on all day. I did have one pencil that only twisted out about 1/8 inch before the mechanism got stuck (I had to throw it out), but with the low cost and high performance, it didn't bother me much. I'm used to using MAC and Clinique pencils ($18+), so if I have an occasional dud with this brand, it's still totally worth it!"
"NYX 专业化妆自动眼线笔,黑色",i can smudge it the way i need it to get that smokey eyes effect Super easy to put on waterline Its my third pencil and nothing can compare to how easy and quick it allows to do makeup
"NYX 专业化妆自动眼线笔,黑色",I bought this eye liner for my Halloween costume and the white dots last all day. The pencil was easy to use and i even used it on my waterline because i have small eyes and that stayed on all day as well. This eye liner is a good quality and does not irritate the eyes.
"NYX 专业化妆自动眼线笔,黑色",Wow! Love love love!. Ive been looking for a good water line pencil and GIIIIIIIRRRRRLLL This is the best Water Proof pencil for the water lines.Thank You
"NYX 专业化妆自动眼线笔,黑色",Use this on my water line and so many other hi end blk pencils transfer onto my bottom lid and skin. Raccoon city! This stays put! I buy three at a clip!
"NYX 专业化妆自动眼线笔,黑色","I'm HORRIBLE at applying eyeliner, so this was a godsend. It's creamy, so it doesn't snag on your eyelid when you apply it, but it dries out in a minute or so, so it actually lasts all day. If I want a darker look, I put on black or navy eyeliner and then apply this on top -- it smooths over the shakiness of the dark eyeliner, and looks a whole lot more interesting (like I actually put work into it, when I really didn't). I also wear it by itself sometimes, because it's light and looks a bit like metallic eyeshadow if you smudge it -- but still appropriate for wearing to class or going to work. I used to use Glossier's Lidstar (liquid eye shadow), but I found this and it works so much better -- it stays on for a lot longer, doesn't fade, and actually reaches the lid line. Even though it stays on for a while (all day -- 10 hours +), it comes off really easily with a wipe or miscellar water.  It's great for covering mistakes or simply as a stand-in so you don't have to project to the world that you have no clue what you're doing with eyeliner. I plan to buy the gold/blue too.  (Note: you can find this product for a lot cheaper at any other store -- Bed, Bath + Beyond/Target/CVS/Ulta.)"
"NYX 专业化妆自动眼线笔,黑色","I have bought multiple white eye liners in the recent past trying to find one that stayed on my lower water line. I got this one in the other day and went ahead and tried it on while I was working in the house, just to see if it would hopefully perform better than any of the others that were total wastes of money.  This applies super easily, very creamy, with bright light visible color on the water line and it STAYED. I did wipe it out of the corners near the tear ducts , due to working and sweating here in the house, but along the rest of the water line, it stayed where I put it for the entire afternoon and evening. It did fade slightly later but it has far out performed all the others I tried.  A single application of this when doing ' proper ' makeup, would probably last through an entire evening function or most of a work day, depending on your work environment.  It gives the eyes a very nice pop but I do highly recommend either putting this on before mascara or putting an extra coat of mascara on after applying it to the water line. It is very creamy and will stick to the base of the lashes along the water line and needs to be covered over to avoid any whit and black lash affect.  This is a great product and I highly recommend it and am absolutely thrilled to have finally found one after five attempts with other brands , that not only shows up really well, but stays put !  I am about to order two more, which is what reminded me to sit and write a review just now.  Mrs. Yvonne Hancock"
"NYX 专业化妆自动眼线笔,黑色", I wish that I'd found this sooner. LOVED IT. Didn't smudge when using with hooded eyes.
"NYX 专业化妆自动眼线笔,黑色", I really liked this liner. It has a very subtle shimmer and it’s perfect for a natural look. Im not one to go for natural looks often but I think it’s great for the fall. I don’t mind if it’s smudge proof since I like under eye eyeliner a tad bit smudged. It great works for me.
"NYX 专业化妆自动眼线笔,黑色","I bought 3 shades of this eyeliner, gold bronze & g*psy blue Bronze - Darker than expected. The images & packaging make it look like this should be more shimmery. It's basically just a dark brown liner with a hint of shimmer. Probably won't buy this color again. Gold - Doesn't last as long as the others, fades faster. It's a light gold shade, but seems to be semitransparent as it blends into my skin very easily and is not highly visible. If you load it on it makes a nice shade with more impact. G*psy Blue - NYX, do you realize that G*psy is a racial slur? Maybe reconsider the name. The color itself is a deep blue-green, the packaging looks more green, but it shows up more blue on skin. Very pretty color."
"NYX 专业化妆自动眼线笔,黑色","This is my go to eyeliner. Its excellent. Mechanical so you never have to sharpen it. So easy to apply and goes on sooo smooth. Sometimes you have to paint a few strokes on your hand first to get it to soften and paint strong. Doesn't smudge - lasts all day. I use the black on the waterline every day - and sometimes the white as eyeliner,"
"NYX 专业化妆自动眼线笔,黑色","*Note*: I apply eyeliner to my waterlines, not my eyelids. It looks fine and doesn't cause any mucus build-up around my eye. It does need to be reapplied occasionally (as it is on the waterline) and does and takes a few passes when applying to really get the color to show. The semi-hard, semi-soft pencil isn't the most comfortable to apply to a waterline, and the slight hardness means it can be hard to really get the pencil to start applying."
"NYX 专业化妆自动眼线笔,黑色","Play Video  I didn’t use the eyeliner for the wing part of this look, but I smudged it all over my lid to put as a base for the eyeliner and it worked amazing! I also have this in my waterline and smudged on my upper lid between the lashes. It wears nicely, and I definitely enjoy it."
"NYX 专业化妆自动眼线笔,黑色","I got this liner in the bronze color. For reference, I am a light-skinned blonde with green eyes. I am sixty years old as well. I am always looking for an eyeliner that won't look too heavy or hard. This bronze color is perfect and goes on very smoothly with no tugging at all. Absolutely love it and definitely would purchase it again."
"NYX 专业化妆自动眼线笔,黑色","I absolutely LOVE this eyeliner! I'm 43yo & don't want a liner that I have to pull my eyelids tight to put on or really tug to smudge, & with this, I don't! It's super soft, so it glides on with ease- no pulling or tugging! Albeit it's soft, it's not TOO soft; it's just right! Totally recommend, especially for mature/maturing skin."
"NYX 专业化妆自动眼线笔,黑色",this white eye liner is perfect! it stays on for a long time and it’s super bold! i totally suggest this eye liner for your water line and inner corners! it’s so cute and perfect <3!
"NYX 专业化妆自动眼线笔,黑色","I used to use Rimmel eyeliner in ""pine"". It must have been discontinued because I haven't found it in years. This is pretty close. This pencil was a bit disfigured but I shaped it back. I think it melted in shipment from the Arizona heat. It has a very slight shimmer, but more matte than sparkly. Seems to be pretty smudge proof and waterproof. Happy with my purchase and going to buy more colors. This Golden Olive pairs beautifully with Kiko #209 eyeshadow that I just got."
"NYX 专业化妆自动眼线笔,黑色",Works as it should and is very creamy! Haven’t had issues with the waterproof abilities or any smudging. I like putting it on my waterline to brighten up my eyes :)
"NYX 专业化妆自动眼线笔,黑色","You never know with these and being a 'mechanical' pencil, I was skeptical but the description was true.......it is a soft crayon type pencil, very slender with a twist bottom to extend or retract. Came 3 in a package and for the price, it's a bargain. Today is the first time I am using the pencil. I applied it several hours ago and it's holding strong so for now, I gave it a 'only need to apply once during the day'. I tend to have a lot of pink coloring in my water line which I'm not a fan of but this pencil does a nice job of covering it up and making the whites of my eyes pop."
"NYX 专业化妆自动眼线笔,黑色","First I would like to say that the price is very good. I bought this eyeliner because I was running out of my current eyeliner and needed one ASAP and I wanted to try a pencil eyeliner (since I mostly use liquid ones). Upon arrival everything was excellent, the pigment is very black and nice, but I’ve been using it for a month now and I have a few things to say. It applies nicely, gives me the ability to line very close to my lashes giving them a fuller look, which is what I love about pencil eyeliners vs liquid. It was pretty waterproof, had to use makeup remover to get rid of it since water wasn’t cutting it. However, the true down fall is that it smudges. If you let it it dry a little it’s a bit more smudge proof (at least when tester on my hand which is the thick lightly smudged test in the picture) but I have noticed that it gets under my eyes. giving them a dark look after a while maybe after 8 hours (funny thing is I don’t apply it to my lower lash line!). If I am careful to avoid smudging, it lasts all day. I will say decent liner if you’re on a money crunch, it’s definitely usable, but the smudging really got to me. I’m constantly checking under my eyes for any smudging/transfer. As a daily eyeliner user, it’s not very convenient. Overall 3.5, not the worst eyeliner, it applies really well, easy to use, but not the best. I’m still on the hunt for the “perfect eyeliner”!"
"NYX 专业化妆自动眼线笔,黑色","I used to use the Sephora brand equivalent of this pencil in brown. A good dark brown is hard to find so far only NYX, Sephora, & Urban Decay (non mechanical) have a brown that’s dark enough but this one is great. Stays all day. Good I’m waterline and above lashes. My new everyday liner."
"NYX 专业化妆自动眼线笔,黑色","This is one of my favorite liners! It is inexpensive and comes in so many cool colors - my favorite is the gypsy blue. I also love the smudger brush on this liner to get that smokey effect. I do have thin eyelashes, and another one of my favorite liners that actually contains a lash growth serum to grow my lashes is  B078JHF1Q6 Lavish Liner by Hairgenics Pronexa – 2-in-1 Precision Liquid Eyeliner Pen . It is worth the money and will help grow your lashes and the liner itself is a precise liquid pen which works great. I hope this review helps everyone out there!"
"NYX 专业化妆自动眼线笔,黑色","I'm an avid gym goer who isn't one of those cute non sweat-ers. Nope, I lift and run a total of 2 hours and start sweating after just 5 minutes so when I read the no run/no smudge/stay put reviews on this eyeliner, I had to try it. Wow! After the gym this morning I literally had a million things to do and errands to run for the following 7 hours, including a shower and 9 hours later and it still hasn't budged! I have very oily skin and even dry liners smudge and give me raccoon eyes. Not this stuff. I ordered another 3 pencils and coming back for more. What a find!!!"
"NYX 专业化妆自动眼线笔,黑色","First of all, I'm in my 50s and have worn inner lower lid liner since I was 16-years-old.  For years, I have searched for a long lasting, smudge proof, comfortable, beautiful inner lower lid, eyeliner. THIS IS IT!  I have had it on for 16 hours and 38 minutes.  During this time, I have stared at my work computer 8 hours, my allergies acted up so my eyes watered (I knew I would have to reapply but miraculously, it appeared as though I had just applied it), worked out for about 2 hours, showered, but most notable, I took a nap for about an hour, got up, used the restroom, and when washing my hands, I looked in the mirror and voila--this eyeliner looked the same as when I had applied it.  Next, I'm going to see if this company makes a long lasting eyebrow pencil.  I sell Avon on the side but I'm going to be talking about this on my blog and my social media. This is worth its weight in gold as its staying power has totally exceeded my expectations. I'll be ordering more as I don't ever want to be without it."
"NYX 专业化妆自动眼线笔,黑色","First, let me confess that I am ""Eyeliner challenged"". Not only that, but I really, really need to wear it. My hair is blond going gray. I have short eyelashes and prominent eyelids. Without liner and mascara, my eyes literally disappear or look tired and droopy. I've tried every kind of eyeliner imaginable. Finding a light shade that isn't too harsh for my fair coloring is another issue. I bought this is 'bronze' and it's a winner for me. This is so easy to use I may just start wearing it daily! I only just tried it this morning so I can't say how well it lasts. And I can't talk about its resistance to water. I put it on over a crayon shadow and it went on smoothly without a lot of tugging. It makes a fairly thick line but the light color is just right for the soft look I've wanted. No ""cat eyes"" here."
"NYX 专业化妆自动眼线笔,黑色",This pencil is really good. First time trying it and love it 😍 it even lasted all day especially the heat in Florida🌴☀️
"NYX 专业化妆自动眼线笔,黑色","This pencil has great pigment, and is soft enough to deposit a generous amount of color but is not so soft that it breaks when carried around in my makeup bag, bumping into other liners and lipsticks and all that. it does mix with my eyeshadow when i’m not careful, leaving a slight tint of whatever color i was using, but if i’m careful (and not very caffeinated and shaky) it’s not an issue. i’ve used other liners from this brand as well and they’re great quality, impressive for the price."
"NYX 专业化妆自动眼线笔,黑色","I’m a 58 year old woman and I’ve tried about 50 brown eye liner pencils. I’ve spent up to $40, in hopes that I’d find one that’s right for me. I use my eyeliner up, under my top lashes. After chemo, 11 years ago, my lashes barely grew back. Yep, for anyone who doesn’t know, you lose ALL of your hair. Lashes, brows, nose hair, all of it. Anyway, my lashes are now super short, sparse and I haven’t any in the outer corners. I push this liner up into my lash line and under my lower lashes. I do this every day and even though I wash my face in the evening, I leave my eyeliner on. I don’t want to look at the bald spots. This is the first eyeliner that has actually stayed. It even stays in the areas where I don’t have any eyelashes. In the morning, it will be smudged a bit, but that’s easily cleaned up with a Q-tip and a bit of water. I would’ve never thought that this an expensive eyeliner would be my favorite of all time. I’m so glad that I found it."
"NYX 专业化妆自动眼线笔,黑色","I LOVE this eyeliner; I probably wear it 4-5 days a week. Honestly, I bought it a few months back just because it looked cheap and I didn't want anything expensive since I'm still just learning my way around makeup, but it's turned out to be genuinely good!!  It's a retractable crayon, so you don't have to sharpen it or anything, and it glides on really smoothly. I usually like to kinda smudge it when I'm putting it on, but once it's on it probably lasts like 8-12 hrs before it starts smudging/fading off. It's also nice because it's really easy to darken your waterline with it; I don't feel like I'm gonna poke my eye out when I do it, and it glides off super easily (I can't do that with most other liners I've tried).  The one thing I will say about it is since it's a crayon you can't sharpen, it's really difficult to do a *precise* wing. If you're looking to do a sharp wing, I'd probably go with a liquid felt-tip liner instead.  Overall though, I really like this liner. It's super easy to use, lasts a pretty long time (also safe to wear when chopping onions), and only smudges when you actually *try* to smudge it."
"NYX 专业化妆自动眼线笔,黑色","Let’s be done with this right up front: this eye pencil is smudge-proof, water resistant (allergy eyes and laughing tested), and lasts all day. There. Now… I have tried many many many white eye pencils and liquid liners. Most wore of quickly or didn’t give me a great pop the white that I was looking for. FINALLY, this one paid off. The white is bright and works in the corner of my eyes, the accent on the top of my eyelids, and in my waterline. It goes on velvety smooth allowing me to sharpen the point up and obtain a fine line or lay it down on its side for a bolder contrast point. Love it. Absolutely. Threw out the others."
"NYX 专业化妆自动眼线笔,黑色","Over the years, I've tried just about every eye pencil in every color that is out there, but always come back to NYX's Mechanical Eye Pencil. They also make non-mechanical eye pencils as well, the ones you have to hand sharpen, but I prefer this type - just turn the base as much or as little as you want, to expose more of the pencil. I have found this pencil glides on a lot smoother and easier, particularity on the eye's sensitive water line. Additionally, as someone with with lots of skin and contact allergies, I have no reaction to this pencil or the entire color line, at all."
"NYX 专业化妆自动眼线笔,黑色","I have split hair and ive been looking high & low for eyebrow solutions. I got this and it solved my problem. It feels a little waxy, if you dont set it - so ive just been setting it with purple eyeshadow.  THANKS NYX!!!"
"NYX 专业化妆自动眼线笔,黑色","Per reviews -I was looking for a creamy fine point twist up Brown. Very satisfied, this is my second one for the price can't beat it. No tugging, long wearing, and it has to be the ""color"" brown for me. Not too dark, but you can add some black eyeshadow/ dark brown over it. It makes my hazel eyes pop, no irritation and stays put!"
"NYX 专业化妆自动眼线笔,黑色","This is my favorite eyeliner within my stingy budget. I've used black, brown, and bronze. I use bronze most often, and I may be imagining things, but I do feel like that color is a little softer than the other two. I personally like that; it goes on smooth and strong. If you wind out a lot of the pencil, it'll probably break pretty easily, but since there's no reason to unwind a lot of it... just don't do that.  It's pretty waterproof. I love waterproof, because it withstands a lot of adventures. I've been swimming with it with no problem, and it's withstood an unfortunate amount of tears at times. Even after I get out of the shower, where I've washed my face, it takes some extra work to get it all off. If I really layer it on, like on days I'm having a stupid time applying it nicely and have to go over it a few times, it can sometimes leave subtle ""prints"" above my eyelids (where it touches my skin when my eyes are open) after a few hours of wear, but normally that isn't a problem.  I like that I can make a clean line (though not as crisp as liquid, obviously), or I could smudge it up a bit to make it more natural.  I did have a black one that was pretty hard and didn't turn out very dark without layering, but I think it was just a bad batch or something, since the black one I have now is softer and seems normal."
"NYX 专业化妆自动眼线笔,黑色","I have routinely, out of desperation, spent $45 plus on eyeliner claiming to be water resistant go on smoothly and have staying power. Got four shades of this great priced eyeliner. It stays put all day and into the night. That’s with no eye primer I just slapped it on. Doesn’t pull the eye delicate skin. I am a makeup junky. Having said that I’m ordering one for my purse one for my car one for my go to bag one for my makeup counter one for my office one for my extra makeup bag…….oh yeah should pick one up whatever."
"NYX 专业化妆自动眼线笔,黑色",I have tried every eyeliner made and I am always disappointed. I have poor eyesight and have to use a magnified mirror to apply properly. This product was moist enough to glide on smoothly and evenly. No touch ups necessary. I did have a couple of flakes under my eyes but I think it was due to contact with my bottom lashes. Clean up was easy and didn't smudge. Lasted through date night and still looked great. I also LOVE the bronze color.. Very flattering for my warm blonde complexion. Will definitely purchase again!
"NYX 专业化妆自动眼线笔,黑色","I'll be turning 60 next year (how did that happen?!) and starting to rethink my eyeliner. I've been using black/ebony since I was old enough to wear makeup. Realized it's time for a change, especially when a smokey eye is not called for, something for every day to bring out my eyes, but not go crazy. This bronze shade is exactly what I need--subtle, yet with the gold tones, it nicely highlights the eyes. I highly recommend it."
"NYX 专业化妆自动眼线笔,黑色","I own this in black and decided to try the green in order to make my eyes pop. I love it. It goes on easy (especially compared to the liquid eyeliner I was using before). I don't worry about this drying out or anything like with liquid liner and I'm not worried about spills or melting. I throw this on at 6 AM before work and it stays on throughout the workday until I get home and wipe it off at ~ 6 PM. I've gotten compliments on the eyeliner making my eyes pop, and I would certainly buy again. My only complain is that after the initial use, the tip of the pen becomes rounded, so if you want a delicate, thin line, this isn't for you. I wish you could sharpen the tip in order to get some thinner lines, but it's not world ending."
"NYX 专业化妆自动眼线笔,黑色",I used it for a showgirls inspired makeup look and I was shocked by how pigmented the white came out to be!! I tested it on my hand first before my eye and forgot it was there so I went to wipe it off and it didn’t budge!! I loved that. Some creamy liner can be so messy but this one wasn’t at all. Stayed on all day and didn’t move.
"NYX 专业化妆自动眼线笔,黑色",This goes on easily enough but the pencil breaks and you lose much of it. I've had it break on me a couple times and each time I lose about1/4 inch. I'm not sure how to make it stronger and still glide on. It is easy to soften the look by smudging the product before it sets. The gray is nice for me with gray hair and gives a soft look.
"NYX 专业化妆自动眼线笔,黑色","I've bought gray eyeliner in all the big drugstore brands except this one and I think Rimmel. I got this one based on amazon reviews and wow it does not disappoint! It's a good gray. It's goes on more smoothly and softly than the others I've gotten before. I wore it all day at home, and it didn't smudge or rub off from my eyelid or waterline (though no touching, no sweating or tearing up). It came off eyelid pretty well with regular face washing, though it stuck around on the lower lashline (probably due to closing of eyes while washing). New favorite drugstore eyeliner!"
"NYX 专业化妆自动眼线笔,黑色","I am quite impressed with this eye liner! I got the brown, and it is a dark brown, and I like the color :) it went on very easily. By the end of my 10-hour day it’s a bit smudged, so I wish they made a water-resistant version. But I still liked it so much that I ordered 3 more, looking forward to trying the black and purple! Can’t beat the quality for the price! If you’re looking for a very thin eye liner I would not get this- I like pretty bold thick-ish lines so it is perfect for me. Other reviewers mentioned that it broke- but I had no issues with this. The trick might be to only have a very small part of the liner out of the pencil holder at a time."
"NYX 专业化妆自动眼线笔,黑色","Ok make-up fans, we ALL know the dilemma between breaking our wallets for a good eyeliner that actually applies on your eyes rather than scratches them without barely any pigment at all. How have I just now discovered this jewel?! An affordable eyeliner that actually GLIDES!!! I can even do my waterline with this baby! I seriously don't think I'll ever buy another brand again. My confusion may have been with NYC (who SUCKS, do NOT buy NYC eyeliner) but this is NYX, completely different brand and my officially new fav. Also tried their lipliner which is awesome as well."
"NYX 专业化妆自动眼线笔,黑色","This is a good, very white, eyeliner pencil. I use if on my lower waterline and it is the best I've found. It is nice and creamy so it is easy to apply without tugging and so white that I prefer it after it settles in a bit and loses some of the starkness. So much better than some of the ones I've tried that look gray or slightly dirty on the eye."
"NYX 专业化妆自动眼线笔,黑色",Lasts all day long!
"NYX 专业化妆自动眼线笔,黑色",The Best Inexpensive Waterproof Eyeliner on the Market 🌷  Waterproof 🌷: You can wear it all day as an eyeliner and it will not run.  Great Color 🌷: Great Dark Color that will not fade and lasts all day.  Easy Application🌷: It glades on the face easily yet it is not too oily.  Long Lasting🌷 : It doesn't get oily after hours of being on your face.
"NYX 专业化妆自动眼线笔,黑色","NYX smudge proof brown eyeliner is great for every day natural look makeup. After applying to your lash line, you can refine the look by going over the area with a soft liner brush. NYX lasts all day, though you might want to refresh a bit if you're going out on the town after work. I have sensitive eyes and skin and have no allergic symptoms with NYX. Try the subscription plan to save cents. One pencil lasts me almost 2 months with everyday wear. Hope this helps."
"NYX 专业化妆自动眼线笔,黑色","It's so hard to find makeup online, you're always taking a chance. It is just what I was looking for and it's so nice on. It last until you take it off and it's a nice kinda creamy powder and it rolls up as you get low so that the whole pen is full unlike many other products that are deceiving and don't roll up to get more nor can they be sharpened. I am a permanent customer. Thank you !! PS. Very reasonably priced too !!!"
"NYX 专业化妆自动眼线笔,黑色","My favorite eye pencil! Nice and smooth to apply and lasts all day. Actually, it lasts a little TOO well-- it's hard to wash off. Makeup removing wipes seem to work the best. But it's my go-to, even over the expensive makeup store brands. I have them in every color, and buy backups for when I run out. Will continue to buy again and again."
"NYX 专业化妆自动眼线笔,黑色","I am impressed!! It works on my oily eyelids with the help of my ""Too Faced""eyeshadow primer.  I usually use ""gel"" eyeliner as most waterproof or smudge-proof eyeliners don't work. I ended up having tons of eyeliners which I used once only.  After 11 hours wearing, This eyeliner still holds well, though I use q-tip to dap away very minor bleeding under my eyes once or twice (this happens even when I wear gel eyeliner).  Now I will stock up all the colors!!"
"NYX 专业化妆自动眼线笔,黑色","I really like this pure white pencil, and it works for several areas when I need a little more pick-up (brightening) on several places on my face. It is hard to find a pure white pencil, but I am so glad to have it. It came quickly and is a fair price for a long-lasting cosmetic. I have not had it very long so cannot rate its water resistance or how long the pencil will last. I do like it very much. ☺️"
"NYX 专业化妆自动眼线笔,黑色","The NYX Mechanical Eye Pencil in Bronze is beautiful! I like the bronze color with my hazel eyes and blonde hair because it isn't as harsh as black, and even less harsh than the dark browns. It's not quite as light as the taupe I have had sometimes in the past. This eyeliner stays on well over the course of the day."
"NYX 专业化妆自动眼线笔,黑色","Fantastic eyeliner!!! I'm an eyeliners snob!! I usually wear Channel.. but I just didn't want to make that 38$ commitment, so I thought I'd try NYX. OMGoodness. It stays put on my waterline better than any pencil I have ever used. It goes on easily enough and unless I cry...it stays PUT. I'm so glad I tried it. Man, am I saving money... it's not boogie... however it is spelled! But, I can get something else I like from Channel now!!! I'm going to be buying this eyeliner from now on!!"
"NYX 专业化妆自动眼线笔,黑色","I love NYX Cosmetics so I decided to try their Mechanical Eye Pencils for the very first time! I ordered three liners in different shades: Deep Purple (for my upper eyelid); Purple (for my lower eyelid/waterline); and White (for my waterline/inner corner of eyes). Whether creating thick/thin lines or special effects, these creamy & smooth eye pencils delivered a precise application with intense pigmentation! The twist-up tubes required no sharpening, and they were super easy to use. All three colors complimented each other and lasted all day (with a primer). This affordable beauty product outperformed many of the high-end, cosmetic brands I used. And my eyes and contacts didn't experience any irritation or sensitivity while using this product."
"NYX 专业化妆自动眼线笔,黑色","I had seen this pencil liner recommended on a beauty blogger's site. While I wear eye liner pencil nearly ever day, I hadn't worn black in a long time. Being age 60, I was a little concerned that a black pencil might be too much on me, but this Nyx pencil is very easily smudged (as long as you do it immediately upon applying the liner) to get just the right level of hardness or softness you want. I have very sparse lashes, to the point of almost having none, so the black pencil smudged to a softer look gives the appearance of a lash line even where there isn't one.  Like the Nyx lip pencils that I love, this eye pencil goes on smoothly without pulling at my skin. It is not dry and flaky like some pencils and it is pretty easy to control to get it where you want and how much you want. The pencil is waterproof so has good lasting power.  Note that this is a mechanical, twist-up pencil NOT a wood pencil that you sharpen the traditional way. As some reviewers have noted, if the tip of this pencil gets too rounded for your needs, you can use a tissue to reshape the tip.  This pencil is super dark black."
"NYX 专业化妆自动眼线笔,黑色","I'm no makeup expert but I love lining my water line. I used to spend $28.95 per tube for some liner that dried out one night I left the lid off. This is even better than the designer brand. One quarter the price. It lasts all day. And I mean. all. Day. I put it on at 4am. I work all day at two jobs, cook dinner, run errands, get kids all about, and I still have to use makeup remover at 10pm. If I sweat a lot or have allergies and eyes run, it tends to dissipate in some areas but overall, buy this."
"NYX 专业化妆自动眼线笔,黑色","I love how dark of this product is! Definitely quite pigmented. My only qualm with this ( and honestly it's one that I have with most eye liners I've tried) is that it ""melts"" off of my face fairly quickly. I do find myself having to reapply the product and also wiping away under my eye lid several times a day. Again... This is something that I have encountered with just about all eye liner pencils... Doesn't keep me from continuing to test out different one's though! Overall, great pigment, great price, very creamy. Will most likely buy again at some point if I don't find an alternative."
"NYX 专业化妆自动眼线笔,黑色","So I ordered this eyeliner because I have NEVER found one that does not end up under my bottom lashes, smeared all over my under eye area. This one, so far, has remained intact when I apply it. I pencil it in at the base of my lower lashes, just below the water line. I do not line my upper lid. I will admit that I do use a LOT of eye cream under my lower lashes, and to my surprise, I have not experienced smearing of this eyeliner. However, the humid weather is just beginning where I live, so I guess the true tests is yet to come, but so far, I am very satisfied with this eyeliner, Especially since it cost $4 and change. You can't go wrong."
"NYX 专业化妆自动眼线笔,黑色","I love this eyeliner! I have tried tons of different black eyeliners for my everyday basic look, and this one has been THE best! The color is great- it's not a dull black which is great. It doesn't wear off quickly like some other eyeliners, and the cost is great. I have re-ordered this 5+ times and will continue to because it's the best one I've found. Would recommend 10/10"
"NYX 专业化妆自动眼线笔,黑色","This eyeliner honestly lasts all day! I love using different colored eyeliners to create graphic liner looks, and this eyeliner from NYX is perfect for that. The twist-up function is great, and it's so nice to not have to sharpen my liner. The product glides on easily and doesn't tug at the delicate skin on your eyelids. The color I choose is very pretty and adds a nice pop of color."
"NYX 专业化妆自动眼线笔,黑色","I have not used this eye liner pencil yet, but I did test the ease with smoothness of this pencil and it's a gem, I'll be happy with it, it'll get many usage once I begin using it."
"NYX 专业化妆自动眼线笔,黑色","I use this in and around my water line every single day, and after a 10+ hour shift, I barely notice any fading. I haven’t gotten much of that black inner eye goop either (I know 😬 I’m sorry), which some liners I’ve tried lately have been horrible with that. It stays in place almost too good bc I have a little trouble creating a smoky eye with it but it does blend out really beautifully with a little patience. I’m very happy to say that I’ve found my forever liner."
"NYX 专业化妆自动眼线笔,黑色",Perfect long wearing under eye high lighter!!!! And it even works on my sensitive allergy eyes. Usually everything makes my eyes water. But this does not. If your like me and want to brighten your eyes check it out!!!
"NYX 专业化妆自动眼线笔,黑色","I really like that this is a mechanical pencil, which means there's a whole lot more product inside the tube! There's almost a whole inch of product, which is a ton more than many of those other types that only contain the product that is shown on the tip of the whole pencil. This NYX mechanical eyeliner pencil is a great buy! I also like that it's very easy to apply, which is important to me as I have a little bit of an unsteady hand."
